event_name,event_timestamp,user_pseudo_id,unique_session_id,data.path,user_properties.ab_tooltips_enabled,event_properties.type,event_properties.id
stories_view,1710933281817000,c14dc39b-4442-433e-8a0c-4aba53a9397f,c14dc39b-4442-433e-8a0c-4aba53a9397f_1710933257990,/,False,fact,144
stories_view,1710933309827000,c14dc39b-4442-433e-8a0c-4aba53a9397f,c14dc39b-4442-433e-8a0c-4aba53a9397f_1710933257990,/,False,question,302
stories_view,1710933343708000,c14dc39b-4442-433e-8a0c-4aba53a9397f,c14dc39b-4442-433e-8a0c-4aba53a9397f_1710933257990,/,False,fact,144
stories_view,1710933345444000,c14dc39b-4442-433e-8a0c-4aba53a9397f,c14dc39b-4442-433e-8a0c-4aba53a9397f_1710933257990,/,False,daily_tip,52
stories_view,1710933347456000,c14dc39b-4442-433e-8a0c-4aba53a9397f,c14dc39b-4442-433e-8a0c-4aba53a9397f_1710933257990,/,False,affirmation,75
stories_view,1710932752445000,3c855c81-a8f6-4c43-a6c1-4b6267f071e7,3c855c81-a8f6-4c43-a6c1-4b6267f071e7_1710932747626,/,False,affirmation,275
stories_view,1710934700733000,f032f620-2465-4e8c-a95c-5d8e567c123d,f032f620-2465-4e8c-a95c-5d8e567c123d_1710934630438,/,False,daily_tip,108
stories_view,1710932417108000,acabe607-34e0-45ce-9ebc-3e0792325d19,acabe607-34e0-45ce-9ebc-3e0792325d19_1710932413418,/,False,affirmation,268
stories_view,1710932420408000,acabe607-34e0-45ce-9ebc-3e0792325d19,acabe607-34e0-45ce-9ebc-3e0792325d19_1710932413418,/,False,daily_tip,64
stories_view,1710932435175000,acabe607-34e0-45ce-9ebc-3e0792325d19,acabe607-34e0-45ce-9ebc-3e0792325d19_1710932413418,/,False,fact,114
stories_view,1710932441189000,acabe607-34e0-45ce-9ebc-3e0792325d19,acabe607-34e0-45ce-9ebc-3e0792325d19_1710932413418,/,False,question,318
stories_view,1710932443879000,acabe607-34e0-45ce-9ebc-3e0792325d19,acabe607-34e0-45ce-9ebc-3e0792325d19_1710932413418,/,False,affirmation,268
stories_view,1710932410760000,daef8c28-7eca-459e-a4e8-30824742d67d,daef8c28-7eca-459e-a4e8-30824742d67d_1710932410373,/,False,affirmation,270
